ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (pa_packages)","Attribute Value (pa_packages)","Attribute In Variations (pa_packages)","Attribute Is Visible (pa_packages)","Attribute Is Taxonomy (pa_packages)","Shipping Class",URL,Title,Caption,Description,"Alt Text",Featured,URL,Brands,"Product Type","Product visibility","Product categories","Product tags","Product Visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children,_visibility,_upsell_skus,_crosssell_skus,_file_path,_file_paths,_mahe_price,_mahe_regular_price,_mahe_sale_price,_praslin_price,_praslin_regular_price,_praslin_sale_price,_la-digue_price,_la-digue_regular_price,_la-digue_sale_price,_wcfm_product_views,_wp_old_date,_mahe_price_method,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_praslin_price_method,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_la-digue_price_method,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,manually,236,469.57,108,1334,_wp_page_template,onesignal_meta_box_present,onesignal_send_notification,onesignal_modify_title_and_content,onesignal_notification_custom_heading,onesignal_notification_custom_content,rs_page_bg_color,_product_video_gallery,_product_video_code,_product_video_autoplay,_fixed_price_rules,_sale_price_time_start,_sale_price_time_end,_wcfmmp_commission,_et_single_layout,_et_single_thumbnail_hover,_et_product_view_hover,_et_product_view_color,_et_additional_block,_et_sale_counter,_et_product_slider,_et_primary_category,1147,_wp_old_slug,9.57,1560,_is_multi_parent,_wcfm_product_approved_notified,_catalog,disable_add_to_cart,disable_price,_wcfmmp_processing_time,_tiered_price_rules_type,wcfm_policy_product_options,_wcfm_new_product_notified,price1,price2,_has_multi_selling,_wcfm_product_author,25,_heateor_sss_meta,_elementor_edit_mode,_elementor_template_type,_elementor_version,_wp_trash_meta_status,_wp_trash_meta_time
5495,"DONUTS HAPPY 12 X 61 GM",,,"2021-03-26 14:36:58",product,https://shop.ewdc.in/product/donuts-happy-12-x-61-gm/,0,FZBRE0116,180,180,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,Bakery,BAKERY|DONUTS,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,donuts-happy-12-x-61-gm,,default,0,0,open,open,"2021-03-29 09:46:06",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],a:0:{},,,200,108,200,400,135,50,108,469.57,108,2,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],Array,Array,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,donuts-happy-61-gm,,,,,,,,,,,,,,,,,,,,,,
5498,"DONUTS MARSHMALLOW 12 X 61 GM",,,"2021-03-26 14:36:58",product,https://shop.ewdc.in/product/donuts-marshmallow-12-x-61-gm/,0,FZBRE0117,240,240,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,Bakery,BAKERY|DONUTS,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,donuts-marshmallow-12-x-61-gm,,default,0,0,open,open,"2021-03-29 09:46:06",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],a:0:{},,,200,108,200,400,135,50,108,469.57,108,1,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],Array,Array,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,donuts-marshmallow-61-gm,,,,,,,,,,,,,,,,,,,,,,
5504,"CHICKEN WINGS 15 KG",,,"2021-03-26 14:36:58",product,https://shop.ewdc.in/product/chicken-wings-15-kg/,0,FZCHI0240,1950,1950,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Frozen Foods",CHICKEN|WINGS,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,chicken-wings-15-kg,,default,0,0,open,open,"2021-03-29 09:46:06",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,2,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
5508,"CHICKEN WINGS SEARA 15 KG",,,"2021-03-26 14:36:58",product,https://shop.ewdc.in/product/chicken-wings-seara-15-kg/,0,FZCHI0247,810,810,,instock,,,0,Packages,,no,no,no,,,,,,,,,SEARA,simple,visible,"Frozen Foods",CHICKEN|WINGS,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,chicken-wings-seara-15-kg,,default,0,0,open,open,"2021-03-29 09:46:06",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,3,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
5511,"CHICKEN DRUMSTICK SEARA 15 KG",,,"2021-03-26 14:36:58",product,https://shop.ewdc.in/product/chicken-drumstick-seara-15-kg/,0,FZCHI0281,780,780,,instock,,,0,Packages,,no,no,no,,,,,,,,,SEARA,simple,visible,"Frozen Foods",CHICKEN|DRUMSTICK,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,chicken-drumstick-seara-15-kg,,default,0,0,open,open,"2021-03-29 09:46:06",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
5514,"CHICKEN BREAST BONELESS BRAZIL AURORA (6 X 2 KG)",,,"2021-03-26 14:36:58",product,https://shop.ewdc.in/product/chicken-breast-boneless-brazil-aurora-6-x-2-kg/,0,FZCHI0283,1200,1200,,instock,,,0,Packages,,no,no,no,,,,,,,,,AURORA,simple,visible,"Frozen Foods",BREAST|CHICKEN,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,chicken-breast-boneless-brazil-aurora-6-x-2-kg,,default,0,0,open,open,"2021-03-29 09:46:06",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,chicken-breast-boneless-brazil-aurora-2-kg,,,,,,,,,,,,,,,,,,,,,,
5517,"FISH TUNA LOIN 1 KG",,,"2021-03-26 14:36:58",product,https://shop.ewdc.in/product/fish-tuna-loin-1-kg/,0,FZFIS0030,125,125,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Frozen Foods",FISH|FROZEN|LOIN|TUNA,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,fish-tuna-loin-1-kg,,default,0,0,open,open,"2021-03-29 09:46:06",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,fish-tuna-loin,,,,,,,,,,,,,,,,,,,,,,
5520,"FISH DORADO STEAK 1 KG",,,"2021-03-26 14:36:58",product,https://shop.ewdc.in/product/fish-dorado-steak-1-kg/,0,FZFIS0087,87.5,87.5,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Frozen Foods",DORADO|FISH|FROZEN|STEAK,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,fish-dorado-steak-1-kg,,default,0,0,open,open,"2021-03-29 09:46:06",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,fish-dorado-steak,,,,,,,,,,,,,,,,,,,,,,
5522,"FISH TUNA PRIME STEAK 1 KG",,,"2021-03-26 14:36:58",product,https://shop.ewdc.in/product/fish-tuna-prime-steak-1-kg/,0,FZFIS0136,87.5,87.5,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Frozen Foods",FISH|FROZEN|STEAK|TUNA,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,fish-tuna-prime-steak-1-kg,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,fish-tuna-prime-steak,,,,,,,,,,,,,,,,,,,,,,
5525,"KING FISH STEAK 1 KG",,,"2021-03-26 14:36:59",product,https://shop.ewdc.in/product/king-fish-steak-1-kg/,0,FZFIS0137,87.5,87.5,,instock,,,1,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Frozen Foods",FISH|FROZEN|STEAK|TUNA,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,king-fish-steak-1-kg,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,2,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,king-fish-steak,,,,,,,,,,,,,,,,,,,,,,
5528,"FISH DORADO FILLET 1 KG",,,"2021-03-26 14:36:59",product,https://shop.ewdc.in/product/fish-dorado-fillet-1-kg/,0,FZFIS0139,105,105,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Frozen Foods",FILLET|FISH|FROZEN|TUNA,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,fish-dorado-fillet-1-kg,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,fish-dorado-fillet,,,,,,,,,,,,,,,,,,,,,,
5531,"LAMB CUBES DOG FOOD 1 KG",,,"2021-03-26 14:36:59",product,https://shop.ewdc.in/product/lamb-cubes-dog-food-1-kg/,0,FZLAM0107,25,25,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Pets Supplies",DOG|FOOD,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,lamb-cubes-dog-food-1-kg,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,0,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/9/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,lamb-cubes-dog-food,,,,,,,,,,,,,,,,,,,,,,
5533,"VACCUM BAG 150 X 200 MM (1000 PIECE)",,,"2021-03-26 14:36:59",product,https://shop.ewdc.in/product/vaccum-bag-150-x-200-mm-1000-piece/,0,AMBAG0003,650,650,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Cleaning &amp; Household",BAG|NONFOOD|VACCUM,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,vaccum-bag-150-x-200-mm-1000-piece,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,vaccum-bag-150-x-200-mm,,,,,,,,,,,,,,,,,,,,,,
5535,"TRASH BAG WHITE SMALL 50 X 60 CM (20 KG)",,,"2021-03-26 14:36:59",product,https://shop.ewdc.in/product/trash-bag-white-small-50-x-60-cm-20-kg/,0,AMBAG0005,1130,1130,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Cleaning &amp; Household",BAG|NONFOOD|TRASH,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,trash-bag-white-small-50-x-60-cm-20-kg,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,trash-bag-white-small-50-x-60-cm,,,,,,,,,,,,,,,,,,,,,,
5537,"GARBAGE BAG BLACK (BIN LINERS) 110 X 130 CM (20 KG)",,,"2021-03-26 14:36:59",product,https://shop.ewdc.in/product/garbage-bag-black-bin-liners-110-x-130-cm-20-kg/,0,AMBAG0138,800,800,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Cleaning &amp; Household",BAG|GARBAGE|NONFOOD,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,garbage-bag-black-bin-liners-110-x-130-cm-20-kg,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,garbage-bag-black-bin-liners-110-x-130-cm,,,,,,,,,,,,,,,,,,,,,,
5539,"BAKING SHEET 500 PIECE",,,"2021-03-26 14:36:59",product,https://shop.ewdc.in/product/baking-sheet-500-piece/,0,AMBAK0001,660,660,,instock,,,0,Packages,,no,no,no,,,,,,,,,SUPERTOUCH,simple,visible,"Cleaning &amp; Household",BAKERY|BAKING|NONFOOD|SHEET,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,baking-sheet-500-piece,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,baking-sheet,,,,,,,,,,,,,,,,,,,,,,
5541,"BAMBOO SKEWERS 6 INCH 80 PIECE",,,"2021-03-26 14:36:59",product,https://shop.ewdc.in/product/bamboo-skewers-6-inch-80-piece/,0,AMBAM0026,7,7,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Cleaning &amp; Household",BAMBOO|NONFOOD|SKEWERS,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,bamboo-skewers-6-inch-80-piece,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,bamboo-skewers-6-inch,,,,,,,,,,,,,,,,,,,,,,
5545,"BAMBOO GUN SKEWERS 6 INCH",,,"2021-03-26 14:36:59",product,https://shop.ewdc.in/product/bamboo-gun-skewers-6-inch/,0,AMBAM0028,55,55,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Cleaning &amp; Household",BAMBOO|NONFOOD|SKEWERS,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,bamboo-gun-skewers-6-inch,,default,0,0,open,open,"2021-03-29 09:46:09",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
5547,"BAMBOO KNOT SKEWERS 6 INCH",,,"2021-03-26 14:37:00",product,https://shop.ewdc.in/product/bamboo-knot-skewers-6-inch/,0,AMBAM0029,50,50,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Cleaning &amp; Household",BAMBOO|NONFOOD|SKEWERS,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,bamboo-knot-skewers-6-inch,,default,0,0,open,open,"2021-03-29 09:46:11",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,4,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
5549,"BIO BAGASSE ROUND PLATE 9"" SUPERTOUCH 500 PIECE",,,"2021-03-26 14:37:01",product,https://shop.ewdc.in/product/bio-bagasse-round-plate-9-supertouch-500-piece/,0,AMBIO0002,865,865,,instock,,,0,Packages,,no,no,no,,,,,,,,,SUPERTOUCH,simple,visible,"Cleaning &amp; Household",BIO|NONFOOD|PLATE,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,bio-bagasse-round-plate-9-supertouch-500-piece,,default,0,0,open,open,"2021-03-29 09:46:11",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,bio-bagasse-round-plate-9-supertouch,,,,,,,,,,,,,,,,,,,,,,
5551,"CANDLES TEALIGHT 100 PCS",,,"2021-03-26 14:37:02",product,https://shop.ewdc.in/product/candles-tealight-100-pcs/,0,AMCDL0001,145,145,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Cleaning &amp; Household",CANDLES|NONFOOD,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,candles-tealight-100-pcs,,default,0,0,open,open,"2021-03-29 09:46:11",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
5553,"CHARCOAL BRICK 4 KG",,,"2021-03-26 14:37:02",product,https://shop.ewdc.in/product/charcoal-brick-4-kg/,0,AMCOL0009,80,80,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Cleaning &amp; Household",BRICK|CHARCOAL,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,charcoal-brick-4-kg,,default,0,0,open,open,"2021-03-29 09:46:11",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
5555,"DEO PEBBLE SHINE (F) MARYAJ 200 ML",,,"2021-03-26 14:37:02",product,https://shop.ewdc.in/product/deo-pebble-shine-f-maryaj-200-ml/,0,AMCRE0281,50,50,,instock,,,0,Packages,,no,no,no,,,,,,,,,MARYAJ,simple,visible,Hygiene,DEO|PEBBLE|PERFUME,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,deo-pebble-shine-f-maryaj-200-ml,,default,0,0,open,open,"2021-03-29 09:46:11",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,1,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
5557,"FACE MASK 50 PIECE",,,"2021-03-26 14:37:02",product,https://shop.ewdc.in/product/face-mask-50-piece/,0,AMGLO0051,200,200,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,Hygiene,FACE|MASK,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,face-mask-50-piece,,default,0,0,open,open,"2021-03-29 09:46:11",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,2,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,face-mask,,,,,,,,,,,,,,,,,,,,,,
5559,"AUTOMATIC HAND SANITIZER DISPENSER",,,"2021-03-26 14:37:02",product,https://shop.ewdc.in/product/automatic-hand-sanitizer-dispenser/,0,AMMSC0072,1500,1500,,instock,,,0,Packages,,no,no,no,,,,,,,,,GENERIC,simple,visible,"Cleaning &amp; Household",AUTOMATIC|DISPENSER|SANITIZER,visible,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,automatic-hand-sanitizer-dispenser,,default,0,0,open,open,"2021-03-29 09:46:12",no,no,,no,,,,,,,no,no,,,,,,,,,no,none,15,,a:0:{},,5.0.0,,,0,0,,,[],[],,,200,108,200,400,135,50,108,469.57,108,2,3/10/2021,manually,default,,,manually,default,,,manually,default,,,manually,236,469.57,108,,default,1,,,,,,,,,[],,,"{""commission_mode"":""global"",""commission_percent"":""90"",""commission_fixed"":"""",""tax_name"":"""",""tax_percent"":""""}",standard,inherit,inherit,inherit,0,disable,inherit,auto,,,,,,,,,,,,,,,,,,,,,,,,
